experience_coding,python_user,r_user,sql_user,most_used,compensation
22,TRUE,FALSE,TRUE,TensorFlow,322832
3.2,TRUE,FALSE,FALSE,Scikit-learn,962
0.91,TRUE,TRUE,TRUE,TensorFlow,51347
0.96,TRUE,FALSE,FALSE,Scikit-learn,16735
7.5,TRUE,FALSE,TRUE,None,60959
0,FALSE,FALSE,FALSE,None,2432
5,TRUE,FALSE,TRUE,Keras,807
1.8,TRUE,FALSE,FALSE,None,98395
7.5,TRUE,FALSE,FALSE,Scikit-learn,75024
0.98,TRUE,FALSE,FALSE,None,53129
7.3,TRUE,FALSE,TRUE,Scikit-learn,570
0.63,TRUE,FALSE,FALSE,Scikit-learn,55048
9,TRUE,FALSE,FALSE,None,56548
8.2,TRUE,TRUE,TRUE,PyTorch,25299
1.5,TRUE,FALSE,FALSE,Scikit-learn,1886
0.94,TRUE,TRUE,TRUE,None,54029
9,TRUE,FALSE,FALSE,None,66012
2.7,TRUE,TRUE,FALSE,PyTorch,65889
0.65,TRUE,FALSE,TRUE,TensorFlow,20113
4.7,TRUE,FALSE,TRUE,Scikit-learn,30797
7.8,FALSE,FALSE,TRUE,None,64926
1.9,TRUE,TRUE,TRUE,TensorFlow,6465
2.3,FALSE,FALSE,FALSE,None,54608
0.95,TRUE,FALSE,FALSE,TensorFlow,66076
0.69,FALSE,FALSE,FALSE,None,72861
0.98,TRUE,FALSE,TRUE,Scikit-learn,53796
4.6,TRUE,FALSE,TRUE,Scikit-learn,13940
2.4,TRUE,FALSE,FALSE,Scikit-learn,65424
0.92,TRUE,FALSE,FALSE,None,13383
20.6,TRUE,TRUE,FALSE,Scikit-learn,37077
0.63,TRUE,FALSE,FALSE,TensorFlow,35448
3.6,TRUE,FALSE,TRUE,None,58167
1.7,TRUE,FALSE,TRUE,None,65812
13.6,TRUE,FALSE,FALSE,Scikit-learn,44003
0.92,FALSE,FALSE,FALSE,None,70886
3.3,TRUE,FALSE,TRUE,Keras,70397
4.2,TRUE,FALSE,TRUE,Scikit-learn,73829
4,TRUE,TRUE,TRUE,TensorFlow,78583
4.7,TRUE,TRUE,TRUE,TensorFlow,4136
7.7,TRUE,TRUE,TRUE,Keras,70572
9.2,FALSE,FALSE,FALSE,TensorFlow,175958
0.23,FALSE,TRUE,FALSE,None,5421
0.76,TRUE,FALSE,FALSE,None,594
8.3,TRUE,FALSE,TRUE,PyTorch,55791
4.1,TRUE,FALSE,FALSE,None,71041
1.8,TRUE,FALSE,TRUE,PyTorch,62756
2.8,TRUE,FALSE,TRUE,Keras,4666
0.96,TRUE,FALSE,FALSE,Scikit-learn,60395
0.71,TRUE,FALSE,FALSE,None,67016
1,TRUE,FALSE,FALSE,None,52560
0.44,TRUE,FALSE,FALSE,Keras,38843
4.7,TRUE,FALSE,FALSE,Keras,20442
17.7,FALSE,FALSE,TRUE,None,35788
0,FALSE,FALSE,FALSE,None,106413
3.6,TRUE,FALSE,FALSE,Scikit-learn,38361
5.9,TRUE,TRUE,FALSE,Scikit-learn,58254
9.3,TRUE,TRUE,TRUE,Scikit-learn,286
4.6,TRUE,FALSE,FALSE,PyTorch,9381
7.8,TRUE,FALSE,FALSE,PyTorch,45558
1.7,TRUE,FALSE,FALSE,TensorFlow,3599
13.6,TRUE,FALSE,TRUE,None,17571
0,FALSE,FALSE,FALSE,None,16813
0.96,TRUE,FALSE,TRUE,None,55633
29,TRUE,FALSE,FALSE,None,51987
9.1,FALSE,FALSE,TRUE,Scikit-learn,51889
4,TRUE,FALSE,FALSE,PyTorch,25768
5.3,TRUE,FALSE,TRUE,PyTorch,10814
3.4,TRUE,TRUE,FALSE,Scikit-learn,28
19.4,TRUE,FALSE,FALSE,Scikit-learn,5200
0.35,TRUE,FALSE,FALSE,None,14436
0.54,TRUE,TRUE,TRUE,Scikit-learn,56762
4.1,TRUE,TRUE,TRUE,PyTorch,69230
0,FALSE,FALSE,FALSE,None,55057
8.1,TRUE,FALSE,FALSE,PyTorch,10224
4.5,TRUE,TRUE,FALSE,PyTorch,66644
16.8,TRUE,FALSE,TRUE,Keras,57008
2.1,TRUE,TRUE,FALSE,None,60023
0.71,TRUE,FALSE,FALSE,Keras,59610
1,TRUE,FALSE,FALSE,None,67791
0.83,TRUE,FALSE,FALSE,None,69557
0.95,FALSE,FALSE,TRUE,None,7219
2.9,TRUE,FALSE,TRUE,None,60731
9.3,TRUE,FALSE,TRUE,PyTorch,13151
0.57,TRUE,TRUE,FALSE,TensorFlow,427
4.5,TRUE,TRUE,TRUE,None,64836
0.67,TRUE,FALSE,TRUE,Scikit-learn,2611
0.47,TRUE,FALSE,FALSE,None,73298
2.3,TRUE,FALSE,FALSE,None,62222
0.32,TRUE,FALSE,FALSE,None,64686
1.6,FALSE,FALSE,TRUE,None,73536
1.5,TRUE,TRUE,FALSE,None,73124
0.79,TRUE,FALSE,FALSE,Scikit-learn,161
2.2,TRUE,FALSE,FALSE,None,50616
16.1,TRUE,FALSE,FALSE,Scikit-learn,91890
2.9,TRUE,FALSE,FALSE,TensorFlow,60844
0.48,TRUE,FALSE,FALSE,None,66791
4,TRUE,FALSE,FALSE,None,55641
19,TRUE,FALSE,TRUE,None,97558
0,FALSE,FALSE,FALSE,None,3572
3.3,TRUE,FALSE,TRUE,PyTorch,6478
3.8,TRUE,FALSE,FALSE,Scikit-learn,54879
20.6,TRUE,TRUE,FALSE,Keras,242371
27.8,TRUE,FALSE,TRUE,Scikit-learn,92477
4.9,TRUE,TRUE,TRUE,Keras,15699
1.9,TRUE,FALSE,FALSE,Scikit-learn,53597
3,TRUE,FALSE,TRUE,Scikit-learn,70785
17.6,TRUE,FALSE,TRUE,Keras,57969
0,FALSE,FALSE,FALSE,None,569
2.5,TRUE,FALSE,TRUE,None,61956
2.2,TRUE,FALSE,FALSE,TensorFlow,54246
5.5,TRUE,FALSE,FALSE,PyTorch,154
16.9,TRUE,FALSE,FALSE,Scikit-learn,14722
0.97,TRUE,FALSE,FALSE,PyTorch,8825
1.2,TRUE,FALSE,FALSE,Keras,11420
0.43,TRUE,FALSE,FALSE,PyTorch,61891
3.1,FALSE,FALSE,FALSE,Scikit-learn,69554
1.9,TRUE,FALSE,TRUE,Scikit-learn,21667
1.8,TRUE,FALSE,TRUE,Scikit-learn,72857
1.4,TRUE,FALSE,FALSE,None,6932
4.5,TRUE,TRUE,TRUE,PyTorch,63945
0.6,TRUE,FALSE,FALSE,PyTorch,288
3.1,FALSE,TRUE,TRUE,None,19272
7,TRUE,FALSE,TRUE,Scikit-learn,67841
9.6,TRUE,FALSE,FALSE,Keras,65505
1.2,TRUE,FALSE,TRUE,None,60770
2.4,TRUE,FALSE,FALSE,Scikit-learn,63291
2.8,TRUE,FALSE,FALSE,Scikit-learn,66813
5.8,TRUE,TRUE,TRUE,Scikit-learn,69947
3.7,TRUE,TRUE,TRUE,Keras,5668
0,FALSE,FALSE,FALSE,None,2579
2,TRUE,FALSE,FALSE,Scikit-learn,70922
0.97,TRUE,FALSE,FALSE,Scikit-learn,63562
0.42,TRUE,TRUE,FALSE,None,51161
21.2,FALSE,FALSE,FALSE,Scikit-learn,2987
9,TRUE,FALSE,FALSE,TensorFlow,66498
19.8,TRUE,FALSE,FALSE,Keras,34649
1.3,TRUE,FALSE,FALSE,Keras,61897
0.7,TRUE,FALSE,FALSE,None,44312
0.93,FALSE,FALSE,FALSE,None,50860
0,FALSE,FALSE,FALSE,None,58475
7.2,TRUE,FALSE,FALSE,PyTorch,25651
1.9,TRUE,FALSE,TRUE,None,57955
1,TRUE,FALSE,TRUE,TensorFlow,69658
0.94,FALSE,FALSE,FALSE,TensorFlow,72235
2.8,TRUE,FALSE,FALSE,Keras,4568
0.75,TRUE,FALSE,FALSE,TensorFlow,74244
5.2,TRUE,FALSE,FALSE,TensorFlow,59311
4.1,TRUE,FALSE,FALSE,Scikit-learn,72958
2.5,TRUE,FALSE,FALSE,TensorFlow,4622
1.3,TRUE,FALSE,TRUE,Scikit-learn,62440
0.79,TRUE,FALSE,TRUE,Scikit-learn,60602
2.1,TRUE,FALSE,FALSE,None,74608
11.5,TRUE,FALSE,TRUE,Keras,177714
16.8,TRUE,TRUE,TRUE,None,1071
1.7,TRUE,FALSE,FALSE,None,51874
0.67,FALSE,FALSE,FALSE,None,52050
4,TRUE,FALSE,FALSE,PyTorch,24610
17,FALSE,FALSE,TRUE,None,19258
1,FALSE,FALSE,FALSE,Scikit-learn,61841
2.2,TRUE,TRUE,TRUE,Keras,4260
4.4,FALSE,FALSE,FALSE,Scikit-learn,53952
7.1,TRUE,FALSE,FALSE,PyTorch,51975
1.1,TRUE,TRUE,TRUE,Scikit-learn,69367
20.4,TRUE,FALSE,TRUE,None,202944
1.9,TRUE,FALSE,FALSE,Scikit-learn,2666
0.49,TRUE,FALSE,FALSE,None,53111
8.5,TRUE,FALSE,FALSE,None,65847
3.8,TRUE,FALSE,TRUE,None,67617
7.4,TRUE,FALSE,FALSE,Keras,86798
2.7,TRUE,FALSE,TRUE,None,66529
0.42,TRUE,TRUE,FALSE,None,64667
0.3,TRUE,FALSE,FALSE,None,54496
8.5,FALSE,FALSE,TRUE,None,86298
16,TRUE,TRUE,TRUE,TensorFlow,95970
0.69,TRUE,FALSE,FALSE,Scikit-learn,69102
1,TRUE,FALSE,TRUE,None,60002
1.7,TRUE,FALSE,FALSE,PyTorch,68714
2.4,TRUE,FALSE,FALSE,PyTorch,58785
2,TRUE,FALSE,TRUE,PyTorch,59201
0.62,TRUE,FALSE,FALSE,None,299
6.4,TRUE,FALSE,TRUE,None,43227
2.3,TRUE,FALSE,FALSE,Scikit-learn,62
17.9,FALSE,FALSE,FALSE,None,7533
2.7,TRUE,FALSE,FALSE,None,54502
5.7,TRUE,FALSE,TRUE,Keras,58450
2.2,TRUE,FALSE,FALSE,Scikit-learn,2284
1.3,TRUE,TRUE,FALSE,None,53686
15.7,TRUE,FALSE,FALSE,PyTorch,9780
9.2,TRUE,FALSE,FALSE,PyTorch,151974
5.7,TRUE,TRUE,FALSE,TensorFlow,639
2.2,TRUE,FALSE,FALSE,Scikit-learn,50788
0.39,FALSE,FALSE,FALSE,None,70445
3.9,TRUE,FALSE,FALSE,Scikit-learn,69476
28.7,TRUE,TRUE,FALSE,PyTorch,109363
4.2,TRUE,TRUE,TRUE,Scikit-learn,72324
0.72,TRUE,FALSE,FALSE,Scikit-learn,69996
5.4,TRUE,TRUE,FALSE,PyTorch,69310
4.9,FALSE,FALSE,FALSE,None,5651
3.6,TRUE,TRUE,FALSE,None,59992
9.2,TRUE,FALSE,TRUE,Scikit-learn,387216
1.3,TRUE,FALSE,TRUE,None,55877
8.4,TRUE,TRUE,FALSE,Scikit-learn,4785
4,TRUE,FALSE,FALSE,None,74091
14.7,TRUE,FALSE,FALSE,Scikit-learn,318988
1,TRUE,FALSE,TRUE,Scikit-learn,669
3.4,TRUE,FALSE,FALSE,Scikit-learn,73624
9.1,TRUE,FALSE,TRUE,Scikit-learn,903
1.8,TRUE,FALSE,FALSE,TensorFlow,103688
0.21,TRUE,FALSE,TRUE,None,70213
2.9,TRUE,FALSE,FALSE,TensorFlow,62662
0.95,TRUE,FALSE,FALSE,Scikit-learn,95372
3.5,FALSE,FALSE,FALSE,None,21151
0.71,TRUE,TRUE,TRUE,None,61326
2.6,FALSE,FALSE,FALSE,None,169907
3.5,TRUE,FALSE,TRUE,TensorFlow,1109
0.26,TRUE,FALSE,FALSE,Scikit-learn,930
0.97,TRUE,FALSE,FALSE,Scikit-learn,61958
2.2,TRUE,TRUE,TRUE,Scikit-learn,5223
0.69,TRUE,FALSE,FALSE,None,58233
0.85,TRUE,TRUE,TRUE,Scikit-learn,54769
4.3,TRUE,FALSE,FALSE,Scikit-learn,177
2,TRUE,FALSE,TRUE,Scikit-learn,14466
1.8,TRUE,TRUE,TRUE,Scikit-learn,1650
29.3,TRUE,FALSE,FALSE,PyTorch,2905
4.7,TRUE,FALSE,FALSE,Keras,49962
3.4,TRUE,FALSE,FALSE,None,217
1.7,TRUE,TRUE,TRUE,TensorFlow,311
19.9,TRUE,FALSE,TRUE,TensorFlow,77258
0,FALSE,FALSE,FALSE,None,115
2.4,TRUE,TRUE,TRUE,Scikit-learn,212
1.1,TRUE,FALSE,FALSE,None,69380
1.7,TRUE,FALSE,TRUE,None,4762
7.9,TRUE,FALSE,TRUE,Scikit-learn,64208
0,FALSE,FALSE,FALSE,None,42
3,TRUE,FALSE,FALSE,Keras,61891
28.9,TRUE,TRUE,TRUE,PyTorch,3476
2,FALSE,FALSE,FALSE,None,72586
18.6,TRUE,FALSE,TRUE,Scikit-learn,42247
23.5,TRUE,FALSE,TRUE,Scikit-learn,204677
0.75,TRUE,TRUE,TRUE,TensorFlow,66785
21.3,TRUE,TRUE,FALSE,Scikit-learn,90717
0.93,TRUE,FALSE,TRUE,Scikit-learn,63363
0.42,TRUE,FALSE,TRUE,None,54435
0,FALSE,FALSE,FALSE,None,13135
19.2,TRUE,FALSE,TRUE,Scikit-learn,386989
4.5,TRUE,FALSE,FALSE,Keras,56620
1.6,TRUE,FALSE,FALSE,Scikit-learn,72778
0,FALSE,FALSE,FALSE,None,831
19.6,TRUE,FALSE,TRUE,None,28142
13,TRUE,FALSE,FALSE,Scikit-learn,1599
1.6,TRUE,FALSE,FALSE,Scikit-learn,62149
0.71,TRUE,FALSE,TRUE,Scikit-learn,53100
0.37,TRUE,FALSE,FALSE,None,68660
1.2,TRUE,FALSE,FALSE,TensorFlow,72849
6.4,TRUE,FALSE,FALSE,TensorFlow,49778
0.91,TRUE,FALSE,FALSE,None,74469
5.6,FALSE,FALSE,TRUE,None,39326
0,FALSE,FALSE,FALSE,None,266
4.5,TRUE,TRUE,TRUE,Scikit-learn,57246
0.77,TRUE,FALSE,TRUE,Keras,42026
1.6,TRUE,TRUE,FALSE,None,60875
5.5,FALSE,FALSE,FALSE,None,308003
8.9,TRUE,TRUE,FALSE,Scikit-learn,97493
8.9,TRUE,FALSE,FALSE,PyTorch,68227
0.25,FALSE,FALSE,TRUE,None,72665
2.9,TRUE,FALSE,FALSE,Scikit-learn,100786
22.9,FALSE,TRUE,TRUE,None,105999
0.85,TRUE,FALSE,FALSE,Scikit-learn,60245
0.43,TRUE,TRUE,TRUE,None,61583
2.7,TRUE,FALSE,FALSE,None,71246
10.6,TRUE,FALSE,FALSE,PyTorch,23032
2.9,TRUE,FALSE,TRUE,None,73179
3.4,TRUE,FALSE,TRUE,Keras,73984
0.76,FALSE,TRUE,FALSE,TensorFlow,735
0.81,TRUE,FALSE,FALSE,None,51838
0.7,TRUE,FALSE,TRUE,Scikit-learn,55805
1,TRUE,TRUE,TRUE,Keras,453
6,FALSE,TRUE,TRUE,Keras,38341
0.45,TRUE,TRUE,TRUE,TensorFlow,58998
1.7,TRUE,FALSE,TRUE,None,55616
9.1,TRUE,TRUE,TRUE,Scikit-learn,35254
16.2,TRUE,FALSE,TRUE,Keras,109883
0.33,TRUE,FALSE,FALSE,None,63140
4.5,TRUE,TRUE,FALSE,Scikit-learn,7076
2,TRUE,FALSE,TRUE,Scikit-learn,3681
0.28,TRUE,TRUE,TRUE,None,24697
27.7,TRUE,TRUE,TRUE,Scikit-learn,76479
4.8,TRUE,FALSE,TRUE,None,74542
26.3,TRUE,FALSE,TRUE,TensorFlow,549
2.6,TRUE,FALSE,TRUE,TensorFlow,2646
3.9,TRUE,FALSE,FALSE,TensorFlow,21639
0.79,TRUE,FALSE,FALSE,None,72850
0.74,TRUE,TRUE,FALSE,TensorFlow,108
15.5,FALSE,FALSE,TRUE,TensorFlow,9108
9.3,FALSE,TRUE,TRUE,None,215505
3.8,TRUE,FALSE,TRUE,None,65940
4.9,TRUE,TRUE,TRUE,Keras,1534
0.86,TRUE,FALSE,FALSE,None,66822
2.9,TRUE,FALSE,TRUE,None,73095
1.9,TRUE,FALSE,FALSE,None,53925
0.23,TRUE,FALSE,TRUE,TensorFlow,55273
0,FALSE,FALSE,FALSE,None,23062
27.7,TRUE,TRUE,FALSE,TensorFlow,54147
0.58,TRUE,FALSE,TRUE,None,56804
7.2,TRUE,FALSE,TRUE,Scikit-learn,69909
10.5,TRUE,FALSE,TRUE,Scikit-learn,19910
1.9,TRUE,FALSE,FALSE,Scikit-learn,2658
0.31,FALSE,FALSE,FALSE,None,813
13.8,TRUE,FALSE,FALSE,PyTorch,151356
29.2,TRUE,FALSE,FALSE,Scikit-learn,51089
3.2,TRUE,FALSE,FALSE,TensorFlow,53030
2.1,TRUE,TRUE,TRUE,Scikit-learn,56850
2.4,TRUE,FALSE,FALSE,TensorFlow,57344
4.4,TRUE,FALSE,FALSE,PyTorch,3570
3.4,TRUE,FALSE,TRUE,TensorFlow,944
0.28,TRUE,FALSE,FALSE,Scikit-learn,63540
3.9,TRUE,FALSE,TRUE,Keras,28532
12.8,FALSE,FALSE,TRUE,None,27256
17.1,TRUE,FALSE,TRUE,Keras,66934
3,TRUE,TRUE,FALSE,Scikit-learn,1955
1.3,TRUE,FALSE,FALSE,Keras,58535
22.2,TRUE,TRUE,FALSE,Scikit-learn,61796
1.9,TRUE,FALSE,TRUE,TensorFlow,694
21,TRUE,FALSE,TRUE,Scikit-learn,41853
3.8,TRUE,FALSE,TRUE,TensorFlow,59316
1.7,TRUE,FALSE,FALSE,Keras,3248
0.48,FALSE,FALSE,FALSE,None,54127
0.79,TRUE,FALSE,TRUE,Scikit-learn,365
17.3,TRUE,FALSE,TRUE,TensorFlow,5977
1.8,TRUE,TRUE,FALSE,TensorFlow,15504
4.3,TRUE,FALSE,TRUE,Scikit-learn,61908
11.5,TRUE,FALSE,FALSE,Scikit-learn,27899
2.4,TRUE,FALSE,FALSE,TensorFlow,829
5.1,TRUE,FALSE,FALSE,PyTorch,1963
1.4,FALSE,FALSE,FALSE,Scikit-learn,66286
0.93,TRUE,FALSE,TRUE,TensorFlow,47329
0.79,FALSE,TRUE,TRUE,None,960
25.2,TRUE,FALSE,TRUE,Scikit-learn,36667
2.4,TRUE,FALSE,TRUE,None,11843
0.23,TRUE,FALSE,FALSE,None,77243
9.2,TRUE,FALSE,TRUE,Scikit-learn,14103
1.9,TRUE,FALSE,FALSE,TensorFlow,935
2.9,TRUE,FALSE,FALSE,TensorFlow,55319
1.8,TRUE,FALSE,FALSE,None,67576
6.4,TRUE,TRUE,TRUE,Scikit-learn,20351
0,FALSE,FALSE,FALSE,None,111622
7,TRUE,FALSE,TRUE,Scikit-learn,32810
9.8,TRUE,TRUE,FALSE,PyTorch,11613
4.3,TRUE,FALSE,TRUE,Keras,1442068
2.5,TRUE,FALSE,FALSE,PyTorch,94301
0.63,TRUE,FALSE,FALSE,Scikit-learn,60037
2.2,TRUE,FALSE,FALSE,Keras,72903
0.57,TRUE,FALSE,FALSE,None,5979
3.2,TRUE,FALSE,FALSE,PyTorch,62981
24.1,TRUE,FALSE,TRUE,TensorFlow,109881
1.6,FALSE,FALSE,FALSE,None,360
26,TRUE,FALSE,TRUE,TensorFlow,12625
0,FALSE,FALSE,FALSE,None,45873
3,TRUE,FALSE,FALSE,TensorFlow,1428
0.39,TRUE,FALSE,FALSE,Scikit-learn,4235
22.2,TRUE,TRUE,FALSE,TensorFlow,64735
22.2,TRUE,FALSE,TRUE,None,438291
0.23,TRUE,TRUE,TRUE,None,832
0.82,TRUE,FALSE,FALSE,PyTorch,59752
2.7,TRUE,TRUE,FALSE,None,20166
0.58,TRUE,FALSE,FALSE,Scikit-learn,105
0,FALSE,FALSE,FALSE,None,57711
0.98,TRUE,FALSE,FALSE,Scikit-learn,58317
1.2,TRUE,TRUE,TRUE,Scikit-learn,73303
2,TRUE,FALSE,TRUE,Scikit-learn,65539
16.1,TRUE,TRUE,TRUE,Scikit-learn,176500
4.8,TRUE,FALSE,FALSE,Scikit-learn,69697
8,FALSE,FALSE,TRUE,None,108677
0.64,FALSE,FALSE,FALSE,None,59584
4.4,TRUE,FALSE,FALSE,None,67871
2.8,TRUE,FALSE,TRUE,Scikit-learn,906
4,TRUE,FALSE,FALSE,PyTorch,1613
5.3,TRUE,FALSE,FALSE,Keras,73966
4.7,TRUE,FALSE,FALSE,Scikit-learn,56709
0.5,TRUE,FALSE,TRUE,Scikit-learn,67842
0.45,TRUE,FALSE,TRUE,None,11345
3.9,TRUE,FALSE,FALSE,PyTorch,49918
4.6,TRUE,TRUE,FALSE,None,74279
4.4,TRUE,TRUE,FALSE,Keras,52453
0.53,TRUE,FALSE,TRUE,PyTorch,72978
0.33,TRUE,FALSE,FALSE,Scikit-learn,53073
8.4,FALSE,FALSE,TRUE,None,1739
2.2,TRUE,FALSE,FALSE,Scikit-learn,205
18.4,TRUE,TRUE,TRUE,Keras,67894
2.5,TRUE,FALSE,FALSE,None,55520
4.8,TRUE,FALSE,TRUE,TensorFlow,1186
4.8,TRUE,FALSE,FALSE,PyTorch,1655
0.9,TRUE,FALSE,TRUE,None,69176
1.6,TRUE,FALSE,TRUE,Keras,1338
2,TRUE,FALSE,FALSE,None,72085
0.39,TRUE,FALSE,FALSE,None,606
2.6,TRUE,FALSE,FALSE,None,51735
2.4,TRUE,FALSE,FALSE,Scikit-learn,54804
0.63,TRUE,FALSE,FALSE,TensorFlow,559
2.3,TRUE,FALSE,TRUE,None,65769
1.3,TRUE,FALSE,FALSE,Scikit-learn,62643
28.1,TRUE,TRUE,FALSE,None,201625
11.7,TRUE,FALSE,FALSE,None,56310
9.1,TRUE,FALSE,FALSE,Scikit-learn,11423
1.2,TRUE,FALSE,TRUE,None,9218
0.98,TRUE,FALSE,TRUE,Scikit-learn,4977
16.7,FALSE,FALSE,TRUE,None,4556
14.6,TRUE,FALSE,TRUE,Scikit-learn,180917
11.3,TRUE,FALSE,TRUE,Scikit-learn,2093
1.8,TRUE,TRUE,FALSE,Keras,57393
1.1,TRUE,FALSE,FALSE,PyTorch,76848
0.36,TRUE,FALSE,TRUE,None,3193
7.9,TRUE,FALSE,TRUE,None,245421
1.3,TRUE,FALSE,FALSE,Scikit-learn,70041
9.3,TRUE,FALSE,TRUE,Scikit-learn,17366
1.5,TRUE,FALSE,FALSE,Scikit-learn,66443
5.3,TRUE,TRUE,FALSE,TensorFlow,69981
0.63,TRUE,TRUE,FALSE,None,52010
11.3,TRUE,FALSE,FALSE,Keras,6957
3.7,TRUE,TRUE,FALSE,None,66808
9.7,TRUE,FALSE,FALSE,TensorFlow,74425
2.7,TRUE,FALSE,FALSE,PyTorch,53162
16.6,FALSE,TRUE,FALSE,PyTorch,74901
0.86,TRUE,FALSE,TRUE,Keras,72369
2.1,TRUE,FALSE,TRUE,PyTorch,73450
0.37,TRUE,FALSE,FALSE,None,51646
17.4,TRUE,FALSE,TRUE,TensorFlow,26176
0,FALSE,FALSE,FALSE,None,20886
24.5,TRUE,TRUE,FALSE,None,1739
7.8,TRUE,FALSE,TRUE,PyTorch,78048
1.1,TRUE,FALSE,FALSE,PyTorch,50534
0.22,TRUE,FALSE,FALSE,Scikit-learn,54353
1.1,TRUE,FALSE,TRUE,Scikit-learn,54596
9.8,FALSE,FALSE,FALSE,Scikit-learn,47281
0.49,TRUE,FALSE,FALSE,Scikit-learn,56334
2.4,TRUE,FALSE,FALSE,Scikit-learn,946
0.31,TRUE,FALSE,FALSE,Scikit-learn,9009
7.9,TRUE,TRUE,FALSE,TensorFlow,44785
0.87,FALSE,TRUE,TRUE,None,4334
25.5,FALSE,FALSE,FALSE,None,2337
8.2,FALSE,FALSE,TRUE,Scikit-learn,18941
2.1,TRUE,FALSE,TRUE,Scikit-learn,79469
3.7,TRUE,FALSE,FALSE,TensorFlow,22914
5.3,TRUE,TRUE,TRUE,TensorFlow,64914
2,TRUE,FALSE,FALSE,Scikit-learn,61018
0.41,TRUE,FALSE,FALSE,None,23662
3.3,TRUE,FALSE,FALSE,Scikit-learn,5989
1.1,TRUE,TRUE,TRUE,Scikit-learn,60248
3.5,TRUE,FALSE,FALSE,Scikit-learn,69936
1,TRUE,TRUE,FALSE,None,67969
3.2,TRUE,FALSE,FALSE,TensorFlow,63129
0.34,TRUE,FALSE,FALSE,PyTorch,654
2.5,FALSE,FALSE,FALSE,None,822
3.2,TRUE,FALSE,FALSE,TensorFlow,78821
0.8,TRUE,FALSE,FALSE,None,79579
2.3,TRUE,FALSE,FALSE,None,5271
2.3,TRUE,FALSE,FALSE,Scikit-learn,66634
13.2,TRUE,FALSE,FALSE,Scikit-learn,52349
0.25,TRUE,FALSE,TRUE,Scikit-learn,62540
0.87,TRUE,FALSE,FALSE,None,769
9.4,TRUE,FALSE,TRUE,Scikit-learn,124280
0.98,FALSE,TRUE,FALSE,None,57529
3.2,TRUE,FALSE,FALSE,Scikit-learn,56650
2.7,TRUE,TRUE,FALSE,None,63166
0.37,TRUE,TRUE,FALSE,Scikit-learn,939
3,TRUE,TRUE,TRUE,Keras,20268
1.8,TRUE,FALSE,TRUE,TensorFlow,176
3.3,TRUE,FALSE,FALSE,Scikit-learn,267
26.3,FALSE,TRUE,TRUE,Keras,69833
0.63,TRUE,FALSE,FALSE,Scikit-learn,55208
0.37,TRUE,FALSE,TRUE,None,11342
2.6,TRUE,FALSE,FALSE,Scikit-learn,52008
18.9,TRUE,FALSE,FALSE,TensorFlow,8305
1.3,TRUE,TRUE,FALSE,None,62573
1.6,TRUE,FALSE,FALSE,TensorFlow,1537
2.3,TRUE,FALSE,FALSE,PyTorch,2623
2.7,TRUE,FALSE,TRUE,Scikit-learn,7432
3.1,TRUE,FALSE,TRUE,Scikit-learn,73578
19.5,TRUE,FALSE,FALSE,Keras,61892
13.2,TRUE,FALSE,FALSE,Scikit-learn,342531
4.8,TRUE,FALSE,TRUE,Scikit-learn,4176
1.3,TRUE,TRUE,TRUE,Scikit-learn,55936
3.2,TRUE,FALSE,FALSE,Scikit-learn,102887
0.97,FALSE,TRUE,FALSE,Keras,64238
0,FALSE,FALSE,FALSE,None,3145
0.82,TRUE,TRUE,TRUE,TensorFlow,524
1.3,TRUE,FALSE,FALSE,TensorFlow,105
0.99,TRUE,FALSE,FALSE,None,66909
0.92,TRUE,FALSE,FALSE,Scikit-learn,71584
1.3,TRUE,FALSE,FALSE,Scikit-learn,2104
0.96,TRUE,FALSE,FALSE,None,67710
6.6,TRUE,FALSE,TRUE,Scikit-learn,84955
0.49,TRUE,FALSE,FALSE,Scikit-learn,54687
0.53,TRUE,FALSE,TRUE,Scikit-learn,107958
2.7,TRUE,FALSE,TRUE,None,63473
2.6,TRUE,FALSE,FALSE,None,61899
10.7,TRUE,FALSE,FALSE,TensorFlow,117450
1.5,TRUE,FALSE,FALSE,None,55320
0,FALSE,FALSE,FALSE,None,65128
4.6,TRUE,FALSE,FALSE,PyTorch,11692
27.9,TRUE,TRUE,TRUE,TensorFlow,102429
2.6,TRUE,TRUE,FALSE,TensorFlow,12593
0.99,TRUE,TRUE,FALSE,Scikit-learn,53577
0.48,TRUE,TRUE,FALSE,None,21834
0.89,TRUE,FALSE,TRUE,Scikit-learn,86
4,TRUE,FALSE,TRUE,PyTorch,1286
1.7,TRUE,FALSE,FALSE,TensorFlow,11870
6,TRUE,FALSE,FALSE,Keras,40166
18.6,TRUE,FALSE,TRUE,Scikit-learn,90728
12.5,TRUE,TRUE,TRUE,PyTorch,83205
5.1,TRUE,FALSE,TRUE,PyTorch,23746
8.2,TRUE,TRUE,TRUE,TensorFlow,21725
3.4,TRUE,FALSE,FALSE,None,53937
5.8,TRUE,FALSE,FALSE,Keras,64401
11.8,FALSE,FALSE,FALSE,None,212799
20.4,TRUE,FALSE,TRUE,Keras,291442
4.2,TRUE,TRUE,FALSE,TensorFlow,702
28.8,TRUE,FALSE,FALSE,PyTorch,73890
0.95,FALSE,FALSE,FALSE,Keras,5318
2.1,TRUE,TRUE,FALSE,None,69114
