experience_coding,python_user,r_user,sql_user,most_used,compensation,categories
28.1,True,False,False,TensorFlow,360898,25+ Years
0.79,True,False,False,Keras,64823, < 5 Years
1.0,True,False,True,Scikit-learn,54074, < 5 Years
20.0,False,False,True,,13610,20-25 Years
2.8,True,False,True,TensorFlow,18728, < 5 Years
2.9,False,False,False,,70386, < 5 Years
0.0,False,False,False,,1045, < 5 Years
1.2,True,False,False,PyTorch,648, < 5 Years
0.23,True,False,False,,119603, < 5 Years
0.9,True,False,False,,622, < 5 Years
0.67,True,False,False,,65044, < 5 Years
7.0,True,False,True,PyTorch,58947,5-10 Years
4.7,True,False,True,Keras,1555, < 5 Years
1.5,True,True,False,Keras,74044, < 5 Years
0.26,True,False,False,,369, < 5 Years
0.68,True,False,False,TensorFlow,210, < 5 Years
0.73,True,False,False,,1835, < 5 Years
2.0,True,False,False,Scikit-learn,7118, < 5 Years
28.3,True,False,True,TensorFlow,217565,25+ Years
4.9,True,False,False,,73559, < 5 Years
7.4,True,False,False,PyTorch,36238,5-10 Years
0.36,True,False,False,Keras,48911, < 5 Years
0.86,True,False,False,,65326, < 5 Years
6.5,True,False,True,Scikit-learn,53772,5-10 Years
1.9,True,True,False,Keras,23522, < 5 Years
1.6,True,False,True,Scikit-learn,52927, < 5 Years
4.3,True,False,False,Keras,58423, < 5 Years
0.32,True,False,False,TensorFlow,51446, < 5 Years
6.5,True,False,False,,73901,5-10 Years
1.6,True,False,False,TensorFlow,53923, < 5 Years
0.42,True,False,False,Scikit-learn,74237, < 5 Years
18.1,False,False,True,,80890,15-20 Years
14.7,True,False,True,PyTorch,46345,10-15 Years
5.5,True,False,True,Scikit-learn,634,5-10 Years
2.7,True,False,False,,68949, < 5 Years
0.23,True,False,False,,55675, < 5 Years
2.9,True,False,True,Keras,49908, < 5 Years
3.3,True,False,False,PyTorch,2733, < 5 Years
4.9,True,False,True,Scikit-learn,12255, < 5 Years
22.5,True,False,True,,559,20-25 Years
8.3,True,False,False,Scikit-learn,26104,5-10 Years
0.49,True,False,False,TensorFlow,72439, < 5 Years
2.4,True,False,True,Scikit-learn,6432, < 5 Years
23.4,False,False,True,TensorFlow,11829,20-25 Years
0.88,True,False,False,Keras,56030, < 5 Years
0.88,True,False,False,Keras,51057, < 5 Years
5.9,True,False,False,Keras,6680,5-10 Years
6.2,True,False,False,TensorFlow,1131,5-10 Years
4.9,True,True,True,,66971, < 5 Years
8.4,True,False,True,TensorFlow,189393,5-10 Years
0.0,False,False,False,,2058, < 5 Years
2.1,True,False,False,PyTorch,9950, < 5 Years
1.3,True,True,True,PyTorch,66877, < 5 Years
11.8,True,False,False,Scikit-learn,120749,10-15 Years
6.5,False,False,False,,51354,5-10 Years
0.35,False,False,False,,16788, < 5 Years
4.4,True,False,False,TensorFlow,1631, < 5 Years
25.7,False,True,False,,10158,25+ Years
7.7,True,True,False,,51361,5-10 Years
0.57,True,False,False,,74975, < 5 Years
17.2,True,False,False,Keras,93261,15-20 Years
12.8,True,False,False,PyTorch,112,10-15 Years
0.3,True,False,False,Scikit-learn,70411, < 5 Years
0.32,True,True,True,TensorFlow,1865, < 5 Years
4.2,True,False,False,TensorFlow,220, < 5 Years
3.4,True,True,True,Scikit-learn,63556, < 5 Years
0.93,True,False,True,Scikit-learn,62424, < 5 Years
9.5,True,False,True,Keras,14489,5-10 Years
3.0,True,False,True,TensorFlow,1020, < 5 Years
25.0,True,True,False,Keras,2637
0.0,False,False,False,,5245, < 5 Years
1.4,True,False,False,PyTorch,74860, < 5 Years
2.2,True,False,False,TensorFlow,59040, < 5 Years
9.0,True,False,False,PyTorch,20280,5-10 Years
0.84,True,False,False,TensorFlow,54182, < 5 Years
24.2,True,False,False,,183930,20-25 Years
0.28,True,False,False,,691, < 5 Years
0.7,True,False,False,,71093, < 5 Years
2.2,True,False,True,,57947, < 5 Years
0.4,True,False,False,Keras,73282, < 5 Years
1.9,True,False,False,Scikit-learn,71714, < 5 Years
5.1,False,False,True,,353,5-10 Years
1.5,True,True,True,Scikit-learn,69719, < 5 Years
0.73,True,False,True,Scikit-learn,9512, < 5 Years
4.6,True,False,True,Scikit-learn,61449, < 5 Years
4.6,True,False,False,Keras,25295, < 5 Years
2.4,True,False,False,Scikit-learn,64472, < 5 Years
2.6,True,False,False,PyTorch,61397, < 5 Years
1.6,True,False,False,Scikit-learn,19491, < 5 Years
25.0,True,True,False,PyTorch,85601
1.7,True,False,False,PyTorch,44899, < 5 Years
2.2,True,True,True,Scikit-learn,65618, < 5 Years
1.3,True,False,True,,5117, < 5 Years
1.9,True,False,False,Scikit-learn,61612, < 5 Years
4.1,True,False,False,Keras,9737, < 5 Years
2.8,True,True,True,Scikit-learn,24840, < 5 Years
1.3,True,False,True,Scikit-learn,52648, < 5 Years
1.8,True,False,False,,72394, < 5 Years
2.7,True,True,False,PyTorch,53187, < 5 Years
0.22,True,False,False,Keras,338, < 5 Years
0.51,True,False,True,,50409, < 5 Years
0.57,True,False,True,Scikit-learn,60130, < 5 Years
2.7,True,False,False,TensorFlow,36572, < 5 Years
0.84,True,False,False,Keras,8464, < 5 Years
1.8,True,False,False,Scikit-learn,70633, < 5 Years
0.65,True,True,False,,66614, < 5 Years
1.6,True,False,True,Scikit-learn,8506, < 5 Years
2.5,True,False,False,Keras,67158, < 5 Years
1.5,True,True,True,Scikit-learn,316, < 5 Years
3.9,True,False,False,PyTorch,70801, < 5 Years
1.5,True,False,True,PyTorch,43798, < 5 Years
0.33,True,False,True,Scikit-learn,25724, < 5 Years
19.0,True,False,False,Scikit-learn,42124,15-20 Years
3.6,True,False,False,PyTorch,401, < 5 Years
1.4,True,False,False,Scikit-learn,52047, < 5 Years
0.39,True,True,False,PyTorch,40905, < 5 Years
0.0,False,False,False,,2365, < 5 Years
1.9,True,False,True,TensorFlow,564, < 5 Years
1.7,True,False,False,,74069, < 5 Years
8.2,True,False,False,,59908,5-10 Years
28.4,True,True,False,Keras,63511,25+ Years
3.8,False,False,False,,374, < 5 Years
5.7,False,False,True,,52564,5-10 Years
2.2,True,True,True,Scikit-learn,52207, < 5 Years
4.6,True,False,False,PyTorch,46070, < 5 Years
0.49,False,False,True,,52231, < 5 Years
0.0,False,False,False,,701, < 5 Years
2.0,True,False,True,TensorFlow,8896, < 5 Years
0.92,True,False,False,Keras,52637, < 5 Years
0.65,False,False,False,,57529, < 5 Years
0.39,True,True,False,Scikit-learn,54083, < 5 Years
7.1,True,False,False,Scikit-learn,47090,5-10 Years
1.4,True,False,False,,74521, < 5 Years
8.8,True,False,False,TensorFlow,122277,5-10 Years
20.2,True,False,True,,280557,20-25 Years
0.98,True,False,False,,73910, < 5 Years
7.7,True,True,False,Keras,39401,5-10 Years
0.83,True,False,False,,74038, < 5 Years
0.6,True,False,False,TensorFlow,70576, < 5 Years
5.4,True,False,False,Keras,54797,5-10 Years
16.4,True,True,True,Scikit-learn,52444,15-20 Years
1.4,True,False,False,,55611, < 5 Years
11.7,False,False,False,,52719,10-15 Years
5.0,True,False,True,PyTorch,54001,5-10 Years
29.7,True,False,True,Scikit-learn,869,25+ Years
1.7,True,False,False,,70839, < 5 Years
4.5,True,False,True,TensorFlow,11463, < 5 Years
0.37,True,False,True,TensorFlow,1101, < 5 Years
3.5,True,False,True,,4221, < 5 Years
1.4,True,False,False,Keras,2007, < 5 Years
1.1,True,False,False,TensorFlow,5253, < 5 Years
0.36,True,False,True,Scikit-learn,104, < 5 Years
6.9,False,False,True,,6786,5-10 Years
4.4,True,True,True,Scikit-learn,5940, < 5 Years
0.94,True,False,True,Scikit-learn,891, < 5 Years
22.8,True,True,False,Scikit-learn,54442,20-25 Years
0.79,True,False,True,,1038, < 5 Years
28.3,True,False,True,Scikit-learn,8553,25+ Years
9.3,True,False,False,Scikit-learn,70628,5-10 Years
0.54,True,False,False,,55687, < 5 Years
2.6,True,False,False,TensorFlow,62985, < 5 Years
6.6,True,False,False,Scikit-learn,64252,5-10 Years
0.61,True,False,False,Scikit-learn,62861, < 5 Years
0.65,False,False,False,,68648, < 5 Years
0.4,True,True,False,Scikit-learn,7960, < 5 Years
8.6,True,False,False,TensorFlow,22751,5-10 Years
2.0,True,False,False,Scikit-learn,15841, < 5 Years
1.3,True,False,False,Scikit-learn,62544, < 5 Years
0.52,False,False,False,Keras,72136, < 5 Years
4.1,True,True,False,TensorFlow,2384, < 5 Years
11.0,False,False,False,PyTorch,20422,10-15 Years
28.6,True,True,False,,67085,25+ Years
3.3,True,False,False,PyTorch,67548, < 5 Years
19.1,True,False,True,,15709,15-20 Years
0.87,False,True,False,,565, < 5 Years
2.3,True,False,False,Keras,44018, < 5 Years
0.62,True,False,False,,219, < 5 Years
18.7,True,False,False,Scikit-learn,58842,15-20 Years
2.6,True,False,False,,63410, < 5 Years
2.4,True,False,False,,74423, < 5 Years
7.8,True,False,False,Scikit-learn,51304,5-10 Years
0.22,True,False,False,,58958, < 5 Years
0.0,False,False,False,,4588, < 5 Years
0.46,False,True,True,,7307, < 5 Years
1.3,True,False,False,TensorFlow,57807, < 5 Years
0.0,False,False,False,,279, < 5 Years
2.5,True,False,False,TensorFlow,432, < 5 Years
1.6,True,False,True,PyTorch,55377, < 5 Years
8.0,True,False,True,Keras,82987,5-10 Years
2.6,False,False,False,,11014, < 5 Years
1.0,True,True,True,Keras,333, < 5 Years
0.53,True,False,False,,53124, < 5 Years
0.77,True,False,False,Scikit-learn,70889, < 5 Years
4.8,True,False,False,Scikit-learn,39412, < 5 Years
1.8,True,False,False,Scikit-learn,72466, < 5 Years
1.5,True,False,True,PyTorch,11130, < 5 Years
6.4,False,False,True,,9933,5-10 Years
0.33,True,True,True,Keras,59988, < 5 Years
4.7,True,True,False,Keras,45476, < 5 Years
2.0,True,False,True,TensorFlow,919, < 5 Years
10.5,True,False,True,TensorFlow,43023,10-15 Years
11.8,True,False,True,Scikit-learn,72214,10-15 Years
0.63,False,False,True,,72832, < 5 Years
9.5,True,True,True,Keras,34472,5-10 Years
3.7,True,False,True,Keras,73887, < 5 Years
4.8,True,False,False,TensorFlow,51810, < 5 Years
1.0,True,False,False,PyTorch,10102, < 5 Years
8.1,True,False,True,PyTorch,65518,5-10 Years
0.0,False,False,False,,693, < 5 Years
1.6,True,True,True,Scikit-learn,13647, < 5 Years
15.0,True,True,False,Scikit-learn,413,15-20 Years
1.2,True,False,True,,11359, < 5 Years
0.98,True,False,False,Scikit-learn,5584, < 5 Years
1.1,True,False,False,Scikit-learn,15881, < 5 Years
24.2,True,False,False,Scikit-learn,486990,20-25 Years
1.3,True,False,False,TensorFlow,15, < 5 Years
18.4,False,False,True,,17875,15-20 Years
0.75,True,False,False,,54107, < 5 Years
2.5,True,False,False,Scikit-learn,74368, < 5 Years
0.88,True,False,True,,57964, < 5 Years
1.8,True,False,True,Keras,57278, < 5 Years
4.5,True,True,False,Scikit-learn,70064, < 5 Years
26.4,True,False,False,TensorFlow,108584,25+ Years
4.9,True,False,True,Keras,9180, < 5 Years
9.8,True,False,True,,30760,5-10 Years
0.94,True,False,True,Keras,50, < 5 Years
7.8,True,False,True,Scikit-learn,13648,5-10 Years
2.9,True,False,False,PyTorch,74270, < 5 Years
5.3,True,False,False,TensorFlow,72225,5-10 Years
2.3,True,False,False,Scikit-learn,252, < 5 Years
2.9,True,False,False,,67637, < 5 Years
6.0,True,False,True,PyTorch,16192,5-10 Years
5.1,True,False,False,Scikit-learn,73119,5-10 Years
1.8,False,False,True,,56888, < 5 Years
1.1,False,True,False,,51830, < 5 Years
1.5,True,True,True,,921, < 5 Years
28.0,True,False,False,PyTorch,9840,25+ Years
5.4,True,False,True,Keras,42492,5-10 Years
21.6,True,False,False,TensorFlow,362,20-25 Years
2.2,False,False,False,,3484, < 5 Years
4.0,True,False,False,,26963, < 5 Years
2.5,True,False,True,TensorFlow,635, < 5 Years
10.7,True,False,False,PyTorch,72439,10-15 Years
0.0,False,False,False,,718, < 5 Years
4.2,True,True,False,PyTorch,66565, < 5 Years
14.6,False,False,False,,108227,10-15 Years
0.82,True,False,True,Scikit-learn,59312, < 5 Years
5.0,True,False,False,,67220,5-10 Years
2.2,True,True,True,TensorFlow,88, < 5 Years
17.4,True,True,True,Scikit-learn,86987,15-20 Years
0.97,False,False,False,,5040, < 5 Years
0.37,True,False,True,Scikit-learn,64313, < 5 Years
0.71,True,False,True,Scikit-learn,54212, < 5 Years
14.4,True,False,False,PyTorch,69664,10-15 Years
3.1,True,True,True,TensorFlow,72529, < 5 Years
0.45,True,False,False,Scikit-learn,74763, < 5 Years
8.9,True,False,True,Keras,5579,5-10 Years
8.9,True,True,True,Scikit-learn,120782,5-10 Years
1.5,True,False,False,,54303, < 5 Years
10.6,True,False,False,,30747,10-15 Years
0.73,True,False,False,Scikit-learn,69810, < 5 Years
0.76,True,True,False,,73009, < 5 Years
13.3,True,False,False,,63580,10-15 Years
28.1,True,False,False,Scikit-learn,150914,25+ Years
6.4,True,False,True,Keras,20023,5-10 Years
2.8,True,False,False,Scikit-learn,62494, < 5 Years
18.7,True,False,True,PyTorch,45516,15-20 Years
1.7,False,False,False,Keras,54032, < 5 Years
0.69,True,False,False,Scikit-learn,58943, < 5 Years
8.5,True,False,True,Scikit-learn,96836,5-10 Years
0.98,True,False,True,,1433, < 5 Years
2.7,True,False,False,Scikit-learn,55190, < 5 Years
1.3,True,False,False,TensorFlow,57903, < 5 Years
3.8,True,False,False,Scikit-learn,7432, < 5 Years
2.4,True,True,True,Keras,14291, < 5 Years
1.9,True,False,False,Scikit-learn,55772, < 5 Years
0.0,False,False,False,,37070, < 5 Years
2.0,True,False,True,TensorFlow,21784, < 5 Years
6.5,True,False,True,,97079,5-10 Years
0.93,True,False,False,Scikit-learn,66365, < 5 Years
3.0,True,True,True,Scikit-learn,31079, < 5 Years
2.8,True,False,True,PyTorch,50742, < 5 Years
1.4,True,False,False,PyTorch,65474, < 5 Years
7.1,True,False,False,Scikit-learn,58384,5-10 Years
12.5,True,False,True,PyTorch,123317,10-15 Years
0.6,True,False,False,,9288, < 5 Years
3.7,True,True,True,PyTorch,105591, < 5 Years
0.35,False,False,True,TensorFlow,556, < 5 Years
4.2,True,False,True,Scikit-learn,20086, < 5 Years
2.9,False,True,False,,60499, < 5 Years
0.99,True,False,False,Keras,56795, < 5 Years
3.5,True,False,True,,64525, < 5 Years
4.8,True,False,False,Keras,19967, < 5 Years
2.3,True,False,False,TensorFlow,50535, < 5 Years
19.8,False,True,False,,118292,15-20 Years
9.3,True,True,False,Keras,59038,5-10 Years
13.1,True,False,True,,10384,10-15 Years
1.6,True,False,False,Scikit-learn,167, < 5 Years
9.7,True,False,True,TensorFlow,5816,5-10 Years
0.36,False,False,False,,66628, < 5 Years
29.6,True,False,True,Scikit-learn,91776,25+ Years
0.47,True,False,False,Keras,68274, < 5 Years
3.6,True,True,False,PyTorch,76447, < 5 Years
2.1,True,False,False,Scikit-learn,68779, < 5 Years
2.3,True,False,False,,73878, < 5 Years
1.6,True,False,True,TensorFlow,7360, < 5 Years
4.1,True,True,True,Scikit-learn,69024, < 5 Years
2.2,True,False,True,TensorFlow,69627, < 5 Years
1.3,True,False,False,TensorFlow,56158, < 5 Years
4.4,True,False,False,Keras,396, < 5 Years
1.6,True,False,False,,60470, < 5 Years
1.4,True,False,False,,60785, < 5 Years
4.8,True,True,False,Scikit-learn,55761, < 5 Years
1.2,True,False,False,,893, < 5 Years
1.2,True,False,True,TensorFlow,7458, < 5 Years
2.5,True,False,True,,62793, < 5 Years
2.0,True,False,True,Scikit-learn,67203, < 5 Years
2.0,True,False,False,Keras,53292, < 5 Years
21.0,True,True,True,Scikit-learn,112560,20-25 Years
1.0,True,False,False,,54399, < 5 Years
1.1,True,False,False,Scikit-learn,4105, < 5 Years
4.2,False,False,True,,361, < 5 Years
3.6,True,True,False,Scikit-learn,959, < 5 Years
20.9,True,False,True,Scikit-learn,1336237,20-25 Years
2.0,True,False,False,TensorFlow,1358, < 5 Years
1.6,True,False,False,Scikit-learn,32243, < 5 Years
9.8,True,False,True,TensorFlow,58396,5-10 Years
1.1,True,False,False,Keras,67376, < 5 Years
1.7,True,False,True,PyTorch,50684, < 5 Years
2.6,True,False,False,,70284, < 5 Years
0.67,True,False,False,Scikit-learn,71316, < 5 Years
3.5,True,False,False,Scikit-learn,51028, < 5 Years
2.2,True,False,False,TensorFlow,50536, < 5 Years
1.1,True,False,False,Scikit-learn,64942, < 5 Years
1.7,True,True,True,,1703, < 5 Years
0.0,False,False,False,,459, < 5 Years
2.8,True,False,True,,65830, < 5 Years
2.1,True,False,True,Scikit-learn,49983, < 5 Years
2.9,True,False,False,,69488, < 5 Years
19.3,False,True,True,,26872,15-20 Years
1.4,True,False,False,,65403, < 5 Years
1.6,True,False,False,,52301, < 5 Years
5.7,True,False,True,Scikit-learn,22968,5-10 Years
2.5,True,False,False,TensorFlow,64995, < 5 Years
2.0,True,False,False,,59616, < 5 Years
2.5,True,False,False,Scikit-learn,6574, < 5 Years
4.3,True,False,False,,60665, < 5 Years
3.8,True,True,False,Keras,43966, < 5 Years
0.58,True,True,True,,72391, < 5 Years
4.8,True,True,True,Scikit-learn,61292, < 5 Years
1.8,True,True,False,Keras,61681, < 5 Years
0.53,False,True,False,,65054, < 5 Years
4.3,False,False,True,,124480, < 5 Years
1.3,True,False,False,Keras,13, < 5 Years
19.4,False,False,True,,66592,15-20 Years
2.6,True,True,True,PyTorch,955, < 5 Years
1.3,True,False,True,Scikit-learn,70623, < 5 Years
6.6,True,False,True,PyTorch,72388,5-10 Years
0.68,True,False,True,Keras,55677, < 5 Years
4.9,True,False,True,,10389, < 5 Years
1.5,True,True,False,Scikit-learn,71471, < 5 Years
1.4,True,False,False,TensorFlow,59049, < 5 Years
1.3,True,False,False,Scikit-learn,71008, < 5 Years
3.1,True,False,False,Keras,50460, < 5 Years
2.3,True,False,False,,623, < 5 Years
3.1,True,False,True,,10964, < 5 Years
4.2,True,False,True,Keras,6732, < 5 Years
22.2,True,True,False,,59256,20-25 Years
1.1,True,False,True,Scikit-learn,3857, < 5 Years
16.3,False,True,False,,112837,15-20 Years
2.8,True,True,True,TensorFlow,6111, < 5 Years
4.4,True,False,False,TensorFlow,61788, < 5 Years
1.0,True,False,False,Scikit-learn,990, < 5 Years
26.4,False,False,True,,22759,25+ Years
14.8,True,False,False,TensorFlow,112518,10-15 Years
2.1,True,False,True,Scikit-learn,58199, < 5 Years
0.0,False,False,False,,76378, < 5 Years
0.79,True,False,False,Scikit-learn,113, < 5 Years
2.3,True,False,False,,57036, < 5 Years
0.58,True,False,True,TensorFlow,1887, < 5 Years
10.8,True,False,True,Scikit-learn,432,10-15 Years
1.2,True,False,True,Scikit-learn,86434, < 5 Years
1.2,False,True,False,,148542, < 5 Years
2.7,True,False,True,PyTorch,70181, < 5 Years
0.0,False,False,False,,1481, < 5 Years
0.77,True,False,False,,67241, < 5 Years
4.7,True,False,False,,74184, < 5 Years
0.24,True,False,False,Scikit-learn,66998, < 5 Years
2.4,True,False,False,Scikit-learn,56115, < 5 Years
2.4,True,False,False,Scikit-learn,74398, < 5 Years
4.0,True,False,False,Scikit-learn,833, < 5 Years
23.0,True,True,False,Keras,25547,20-25 Years
1.8,True,True,True,,72994, < 5 Years
4.3,True,False,True,Keras,34359, < 5 Years
1.6,True,False,False,TensorFlow,26519, < 5 Years
1.0,True,False,True,Scikit-learn,1461, < 5 Years
3.5,True,False,False,,68600, < 5 Years
5.5,True,False,False,TensorFlow,60528,5-10 Years
0.5,False,False,False,,69943, < 5 Years
2.3,True,True,True,,50435, < 5 Years
2.5,True,False,False,Scikit-learn,40836, < 5 Years
17.8,True,False,False,,46419,15-20 Years
2.7,True,False,False,TensorFlow,66234, < 5 Years
9.8,True,True,True,TensorFlow,48295,5-10 Years
2.0,True,False,False,TensorFlow,4361, < 5 Years
5.3,True,False,False,Scikit-learn,687,5-10 Years
1.6,True,False,False,Scikit-learn,72495, < 5 Years
16.2,True,True,False,Scikit-learn,9183,15-20 Years
0.75,True,False,False,,67257, < 5 Years
6.3,True,True,True,Scikit-learn,51744,5-10 Years
2.3,True,False,False,Scikit-learn,7420, < 5 Years
0.53,True,False,False,Keras,52451, < 5 Years
0.88,True,False,True,,64755, < 5 Years
2.1,True,False,True,Scikit-learn,79, < 5 Years
2.3,True,False,True,,60813, < 5 Years
3.4,True,False,False,Scikit-learn,63490, < 5 Years
0.96,True,False,False,Scikit-learn,823, < 5 Years
0.47,False,False,False,,67637, < 5 Years
1.2,True,False,True,TensorFlow,77653, < 5 Years
16.3,True,False,False,PyTorch,55371,15-20 Years
3.5,True,False,True,Scikit-learn,66890, < 5 Years
2.1,True,False,True,Keras,65749, < 5 Years
2.9,True,False,False,Scikit-learn,62278, < 5 Years
2.5,True,True,True,Scikit-learn,52996, < 5 Years
2.2,True,False,False,,74622, < 5 Years
24.7,False,False,False,,70276,20-25 Years
1.7,True,False,True,,58224, < 5 Years
23.9,False,False,True,,87557,20-25 Years
9.1,True,False,True,PyTorch,3599,5-10 Years
0.6,True,False,False,,74184, < 5 Years
22.3,True,False,True,TensorFlow,52374,20-25 Years
9.3,True,False,True,Keras,27578,5-10 Years
1.3,False,False,False,Keras,2452, < 5 Years
2.0,True,False,True,Scikit-learn,64344, < 5 Years
0.55,True,False,False,,53708, < 5 Years
8.6,True,False,True,Scikit-learn,4638,5-10 Years
0.0,False,False,False,,38711, < 5 Years
0.47,True,True,False,,64662, < 5 Years
0.0,False,False,False,,667, < 5 Years
2.3,True,False,True,Scikit-learn,1975, < 5 Years
1.4,True,False,False,,68211, < 5 Years
3.2,True,False,False,Scikit-learn,56940, < 5 Years
1.2,True,False,True,Scikit-learn,4636, < 5 Years
0.52,True,True,False,PyTorch,69951, < 5 Years
3.8,True,False,True,TensorFlow,69308, < 5 Years
2.8,True,True,True,Scikit-learn,19352, < 5 Years
16.3,True,True,False,PyTorch,1111,15-20 Years
4.6,True,False,True,Scikit-learn,59173, < 5 Years
1.1,True,False,False,,70785, < 5 Years
1.8,True,False,False,,72247, < 5 Years
2.0,True,False,False,Keras,56007, < 5 Years
0.69,True,False,False,,798, < 5 Years
0.69,True,False,False,,367, < 5 Years
5.1,True,False,True,Keras,573,5-10 Years
3.4,True,False,True,PyTorch,14160, < 5 Years
16.7,True,False,False,,72435,15-20 Years
2.8,True,False,True,Keras,13, < 5 Years
2.0,True,False,True,,42958, < 5 Years
0.33,True,False,False,,767, < 5 Years
2.5,True,False,False,TensorFlow,1052, < 5 Years
4.4,True,True,False,,1355, < 5 Years
4.8,False,False,True,,60684, < 5 Years
0.0,False,False,False,,198851, < 5 Years
4.8,True,True,True,,50945, < 5 Years
0.0,False,False,False,,4536, < 5 Years
26.5,True,False,True,TensorFlow,51746,25+ Years
1.1,True,False,True,Scikit-learn,62737, < 5 Years
0.8,True,False,False,,60218, < 5 Years
3.5,True,False,False,Keras,182194, < 5 Years
2.1,True,False,True,,57641, < 5 Years
0.87,True,False,False,,53789, < 5 Years
1.1,True,False,False,TensorFlow,59759, < 5 Years
1.7,True,False,False,Scikit-learn,416, < 5 Years
0.72,False,False,False,,11, < 5 Years
2.5,True,True,True,Scikit-learn,6842, < 5 Years
2.0,True,False,True,Keras,7928, < 5 Years
25.0,False,True,False,,120413
8.5,True,False,False,Scikit-learn,32606,5-10 Years
20.0,True,False,True,Keras,9657,20-25 Years
2.5,True,False,True,TensorFlow,61165, < 5 Years
0.53,True,False,False,Scikit-learn,49537, < 5 Years
2.9,True,False,True,Scikit-learn,69079, < 5 Years
7.4,True,False,False,Scikit-learn,75021,5-10 Years
0.99,True,False,False,Keras,50572, < 5 Years
0.96,True,False,True,,4648, < 5 Years
0.9,True,True,True,,52088, < 5 Years
4.9,True,False,False,,60316, < 5 Years
1.4,False,False,False,,176984, < 5 Years
0.63,True,False,True,,62419, < 5 Years
2.3,True,False,True,TensorFlow,300170, < 5 Years
14.1,True,False,True,,46100,10-15 Years
1.9,True,False,False,,106, < 5 Years
2.3,True,False,False,,51340, < 5 Years
0.3,True,False,False,Keras,57166, < 5 Years
9.5,True,False,False,PyTorch,74118,5-10 Years
2.9,False,False,False,,52674, < 5 Years
3.6,True,True,True,Scikit-learn,30536, < 5 Years
1.4,True,False,False,,981, < 5 Years
1.9,True,False,False,PyTorch,9081, < 5 Years
0.54,False,True,False,,59491, < 5 Years
0.27,True,False,True,TensorFlow,62203, < 5 Years
2.9,True,False,True,Scikit-learn,57852, < 5 Years
0.45,True,False,False,Keras,28016, < 5 Years
11.0,True,False,False,TensorFlow,63637,10-15 Years
2.9,True,False,False,,2272, < 5 Years
3.6,True,True,False,TensorFlow,3717, < 5 Years
11.7,True,False,False,TensorFlow,176378,10-15 Years
4.3,True,True,False,Scikit-learn,38183, < 5 Years
3.4,True,False,False,Keras,750, < 5 Years
0.77,True,False,True,Scikit-learn,23325, < 5 Years
21.2,True,True,True,TensorFlow,70361,20-25 Years
7.2,True,True,False,Scikit-learn,334,5-10 Years
5.6,True,False,False,PyTorch,875,5-10 Years
2.9,True,False,True,Scikit-learn,0, < 5 Years
2.1,True,False,False,TensorFlow,5435, < 5 Years
16.8,True,False,False,TensorFlow,18091,15-20 Years
1.3,True,False,False,,61751, < 5 Years
27.4,True,False,False,Scikit-learn,62299,25+ Years
0.81,False,False,False,,65001, < 5 Years
4.3,True,False,False,Scikit-learn,65933, < 5 Years
1.8,True,False,False,Keras,784, < 5 Years
2.2,True,False,True,Scikit-learn,18105, < 5 Years
4.3,True,False,True,Scikit-learn,188474, < 5 Years
0.9,True,False,True,Scikit-learn,57901, < 5 Years
1.4,True,False,True,,71202, < 5 Years
3.0,True,False,True,Scikit-learn,10100, < 5 Years
8.1,True,False,True,Scikit-learn,13836,5-10 Years
3.0,True,False,False,Keras,26, < 5 Years
2.7,True,False,True,Scikit-learn,3246, < 5 Years
0.0,False,False,False,,2082, < 5 Years
19.5,True,False,True,Scikit-learn,222,15-20 Years
20.2,True,True,False,Scikit-learn,13492,20-25 Years
3.0,True,False,False,Scikit-learn,340, < 5 Years
3.3,True,False,True,Keras,31466, < 5 Years
3.0,True,False,False,PyTorch,2867, < 5 Years
18.0,True,True,False,,71911,15-20 Years
26.6,False,False,False,Scikit-learn,42202,25+ Years
0.91,True,False,True,,34676, < 5 Years
4.6,True,False,True,,63407, < 5 Years
12.5,False,False,False,TensorFlow,4726,10-15 Years
3.4,True,True,True,PyTorch,328, < 5 Years
6.1,True,False,False,Scikit-learn,109899,5-10 Years
10.2,True,True,True,Scikit-learn,248719,10-15 Years
6.6,True,False,False,Scikit-learn,6710,5-10 Years
6.9,True,True,True,Scikit-learn,91025,5-10 Years
0.92,True,True,False,Keras,53927, < 5 Years
0.49,False,False,False,,69466, < 5 Years
3.1,True,False,True,Scikit-learn,47684, < 5 Years
0.24,True,True,True,,60538, < 5 Years
0.0,False,False,False,,728, < 5 Years
1.8,True,True,True,Keras,55774, < 5 Years
0.44,True,False,True,,74222, < 5 Years
2.1,True,True,True,Scikit-learn,51752, < 5 Years
5.6,True,False,True,PyTorch,77181,5-10 Years
2.4,True,False,True,Keras,7370, < 5 Years
4.6,True,False,False,Scikit-learn,90750, < 5 Years
16.8,True,False,True,Scikit-learn,32368,15-20 Years
1.1,True,True,False,Keras,3039, < 5 Years
4.3,True,False,False,Keras,65111, < 5 Years
4.3,True,False,False,Keras,151201, < 5 Years
0.47,True,False,True,,28906, < 5 Years
2.7,True,False,False,Scikit-learn,61439, < 5 Years
2.9,True,False,False,Scikit-learn,42959, < 5 Years
3.7,True,False,True,,51293, < 5 Years
1.4,True,False,True,,63307, < 5 Years
1.7,True,False,True,Scikit-learn,51746, < 5 Years
3.1,True,False,True,Scikit-learn,60117, < 5 Years
1.5,True,False,True,Keras,515, < 5 Years
